voltage,current,power,pf,z
223.5,1.075,158.8,0.66,207.9
223.5,1.075,159.1,0.66,207.9
223.5,1.076,159.1,0.66,207.7
223.5,1.076,159.1,0.66,207.7
223.6,1.08,159.4,0.66,207.0
223.6,1.08,159.4,0.66,207.0
223.5,1.075,158.9,0.66,207.9
223.5,1.076,159.1,0.66,207.7
223.5,1.076,159.1,0.66,207.7
223.6,1.078,159.2,0.66,207.4
223.6,1.078,159.2,0.66,207.4
223.6,1.078,159.2,0.66,207.4
223.6,1.074,158.9,0.66,208.2
223.6,1.074,158.9,0.66,208.2
223.6,1.078,159.3,0.66,207.4
223.6,1.078,159.3,0.66,207.4
223.6,1.076,159.1,0.66,207.8
223.6,1.076,159.1,0.66,207.8
223.6,1.073,159,0.66,208.4
223.6,1.073,159,0.66,208.4
223.7,1.08,159.8,0.66,207.1
223.7,1.08,159.8,0.66,207.1
223.6,1.074,159,0.66,208.2
223.6,1.074,159,0.66,208.2
223.6,1.073,158.9,0.66,208.4
223.6,1.073,158.9,0.66,208.4
223.7,1.08,159.7,0.66,207.1
223.7,1.08,159.7,0.66,207.1
223.7,1.074,159.1,0.66,208.3
223.7,1.074,159.1,0.66,208.3
223.7,1.073,159,0.66,208.5
223.7,1.073,159,0.66,208.5
223.6,1.079,159.5,0.66,207.2
223.6,1.079,159.5,0.66,207.2
223.6,1.072,158.8,0.66,208.6
223.6,1.072,158.8,0.66,208.6
223.5,1.072,158.8,0.66,208.5
223.5,1.072,158.8,0.66,208.5
223.5,1.077,159.3,0.66,207.5
223.5,1.077,159.3,0.66,207.5
223.6,1.072,159,0.66,208.6
223.6,1.072,159,0.66,208.6
223.6,1.074,159.2,0.66,208.2
223.6,1.074,159.2,0.66,208.2
223.6,1.076,159.3,0.66,207.8
223.6,1.076,159.3,0.66,207.8
223.6,1.072,158.9,0.66,208.6
223.6,1.072,158.9,0.66,208.6
223.6,1.074,159.2,0.66,208.2
223.6,1.074,159.2,0.66,208.2
223.6,1.074,159.2,0.66,208.2
223.6,1.074,159.2,0.66,208.2
223.6,1.072,159.1,0.66,208.6
223.6,1.072,159.1,0.66,208.6
223.7,1.077,159.8,0.66,207.7
223.7,1.077,159.8,0.66,207.7
223.8,1.077,159.6,0.66,207.8
223.8,1.077,159.6,0.66,207.8
223.8,1.075,159.6,0.66,208.2
223.8,1.075,159.6,0.66,208.2
223.9,1.081,160.1,0.66,207.1
223.9,1.081,160.1,0.66,207.1
223.9,1.077,159.9,0.66,207.9
223.9,1.077,159.9,0.66,207.9
224,1.077,159.8,0.66,208.0
224,1.077,159.8,0.66,208.0
224,1.084,160.6,0.66,206.6
224,1.084,160.6,0.66,206.6
224,1.078,160,0.66,207.8
224,1.078,160,0.66,207.8
224,1.078,160,0.66,207.8
224,1.078,160,0.66,207.8
224,1.085,160.8,0.66,206.5
224,1.085,160.8,0.66,206.5
223.7,1.073,159.1,0.66,208.5
223.7,1.073,159.1,0.66,208.5
224.2,1.081,160.7,0.66,207.4
224.2,1.081,160.7,0.66,207.4
224,1.084,160.6,0.66,206.6
224,1.084,160.6,0.66,206.6
224,1.084,160.6,0.66,206.6
224,1.079,160.3,0.66,207.6
224,1.079,160.3,0.66,207.6
224,1.08,160.3,0.66,207.4
224,1.083,160.7,0.66,206.8
224,1.083,160.7,0.66,206.8
224,1.079,160.3,0.66,207.6
224,1.079,160.3,0.66,207.6
224,1.079,160.3,0.66,207.6
224,1.081,160.4,0.66,207.2
224,1.081,160.4,0.66,207.2
224,1.081,160.4,0.66,207.2
224,1.081,160.4,0.66,207.2
223.9,1.078,159.9,0.66,207.7
223.9,1.078,159.9,0.66,207.7
223.9,1.082,160.6,0.66,206.9
223.9,1.082,160.6,0.66,206.9
224,1.079,160.4,0.66,207.6
224,1.079,160.4,0.66,207.6
224.1,1.078,160.4,0.66,207.9
224.1,1.078,160.4,0.66,207.9
223.9,1.081,160.6,0.66,207.1
223.9,1.081,160.6,0.66,207.1
223.7,1.074,159.6,0.66,208.3
223.7,1.074,159.6,0.66,208.3
223.7,1.073,159.3,0.66,208.5
223.7,1.073,159.3,0.66,208.5
223.7,1.08,160.1,0.66,207.1
223.7,1.08,160.1,0.66,207.1
223.9,1.076,159.9,0.66,208.1
223.9,1.076,159.9,0.66,208.1
224.2,1.079,160.6,0.66,207.8
224.2,1.079,160.6,0.66,207.8
224.2,1.085,161.3,0.66,206.6
224.2,1.085,161.3,0.66,206.6
224.2,1.077,160.5,0.66,208.2
224.2,1.077,160.5,0.66,208.2
224.1,1.077,160.5,0.66,208.1
224.1,1.077,160.5,0.66,208.1
224.1,1.082,160.8,0.66,207.1
224.1,1.082,160.8,0.66,207.1
224,1.075,160,0.66,208.4
224,1.075,160,0.66,208.4
223.9,1.073,159.9,0.67,208.7
223.9,1.073,159.9,0.67,208.7
223.7,1.077,159.9,0.66,207.7
223.7,1.077,159.9,0.66,207.7
223.6,1.071,159.2,0.66,208.8
223.6,1.071,159.2,0.66,208.8
223.1,1.066,158.4,0.67,209.3
223.1,1.066,158.4,0.67,209.3
223.3,1.073,159,0.66,208.1
223.3,1.073,159,0.66,208.1
223.4,1.07,159,0.67,208.8
223.4,1.07,159,0.67,208.8
223.5,1.074,159.6,0.66,208.1
223.5,1.074,159.6,0.66,208.1
223.6,1.077,159.7,0.66,207.6
223.6,1.077,159.7,0.66,207.6
224.1,1.081,160.6,0.66,207.3
224.1,1.081,160.6,0.66,207.3
224.2,1.086,161.3,0.66,206.4
224.2,1.086,161.3,0.66,206.4
224.2,1.085,161,0.66,206.6
224.2,1.085,161,0.66,206.6
